"","studyid","species","year","phenovalue","slope","intid","int_type","spp"
"3256","HMK039","Rissa1 tridactyla",1980,134.587,0.906425217391311,201,"competition","spp2"
"3257","HMK039","Rissa1 tridactyla",1981,146.925,0.906425217391311,201,"competition","spp2"
"3258","HMK039","Rissa1 tridactyla",1982,133.676,0.906425217391311,201,"competition","spp2"
"3259","HMK039","Rissa1 tridactyla",1983,140.132,0.906425217391311,201,"competition","spp2"
"3260","HMK039","Rissa1 tridactyla",1984,140.705,0.906425217391311,201,"competition","spp2"
"3261","HMK039","Rissa1 tridactyla",1985,143.631,0.906425217391311,201,"competition","spp2"
"3262","HMK039","Rissa1 tridactyla",1986,158.617,0.906425217391311,201,"competition","spp2"
"3263","HMK039","Rissa1 tridactyla",1987,161.544,0.906425217391311,201,"competition","spp2"
"3264","HMK039","Rissa1 tridactyla",1988,136.823,0.906425217391311,201,"competition","spp2"
"3265","HMK039","Rissa1 tridactyla",1989,136.807,0.906425217391311,201,"competition","spp2"
"3266","HMK039","Rissa1 tridactyla",1990,128.851,0.906425217391311,201,"competition","spp2"
"3267","HMK039","Rissa1 tridactyla",1991,139.72,0.906425217391311,201,"competition","spp2"
"3268","HMK039","Rissa1 tridactyla",1992,138.529,0.906425217391311,201,"competition","spp2"
"3269","HMK039","Rissa1 tridactyla",1993,157.044,0.906425217391311,201,"competition","spp2"
"3270","HMK039","Rissa1 tridactyla",1994,157.029,0.906425217391311,201,"competition","spp2"
"3271","HMK039","Rissa1 tridactyla",1995,144.661,0.906425217391311,201,"competition","spp2"
"3272","HMK039","Rissa1 tridactyla",1996,154.353,0.906425217391311,201,"competition","spp2"
"3273","HMK042","Acrocephalus scirpaceus",1973,148.163,-0.405226578022315,207,"competition","spp2"
"3274","HMK042","Acrocephalus scirpaceus",1974,142.278,-0.405226578022315,207,"competition","spp2"
"3275","HMK042","Acrocephalus scirpaceus",1975,143.832,-0.405226578022315,207,"competition","spp2"
"3276","HMK042","Acrocephalus scirpaceus",1976,144.21,-0.405226578022315,207,"competition","spp2"
"3277","HMK042","Acrocephalus scirpaceus",1977,141.847,-0.405226578022315,207,"competition","spp2"
"3278","HMK042","Acrocephalus scirpaceus",1978,138.704,-0.405226578022315,207,"competition","spp2"
"3279","HMK042","Acrocephalus scirpaceus",1979,146.127,-0.405226578022315,207,"competition","spp2"
"3280","HMK042","Acrocephalus scirpaceus",1980,140.243,-0.405226578022315,207,"competition","spp2"
"3281","HMK042","Acrocephalus scirpaceus",1981,136.708,-0.405226578022315,207,"competition","spp2"
"3282","HMK042","Acrocephalus scirpaceus",1982,141.002,-0.405226578022315,207,"competition","spp2"
"3283","HMK042","Acrocephalus scirpaceus",1984,144.886,-0.405226578022315,207,"competition","spp2"
"3284","HMK042","Acrocephalus scirpaceus",1985,142.134,-0.405226578022315,207,"competition","spp2"
"3285","HMK042","Acrocephalus scirpaceus",1986,141.729,-0.405226578022315,207,"competition","spp2"
"3286","HMK042","Acrocephalus scirpaceus",1987,146.804,-0.405226578022315,207,"competition","spp2"
"3287","HMK042","Acrocephalus scirpaceus",1988,137.01,-0.405226578022315,207,"competition","spp2"
"3288","HMK042","Acrocephalus scirpaceus",1989,140.517,-0.405226578022315,207,"competition","spp2"
"3289","HMK042","Acrocephalus scirpaceus",1990,136.981,-0.405226578022315,207,"competition","spp2"
"3290","HMK042","Acrocephalus scirpaceus",1991,145.185,-0.405226578022315,207,"competition","spp2"
"3291","HMK042","Acrocephalus scirpaceus",1992,138.521,-0.405226578022315,207,"competition","spp2"
"3292","HMK042","Acrocephalus scirpaceus",1993,136.552,-0.405226578022315,207,"competition","spp2"
"3293","HMK042","Acrocephalus scirpaceus",1994,133.408,-0.405226578022315,207,"competition","spp2"
"3294","HMK042","Acrocephalus scirpaceus",1995,138.873,-0.405226578022315,207,"competition","spp2"
"3295","HMK042","Acrocephalus scirpaceus",1996,145.121,-0.405226578022315,207,"competition","spp2"
"3296","HMK042","Acrocephalus scirpaceus",1997,140.021,-0.405226578022315,207,"competition","spp2"
"3297","HMK042","Acrocephalus scirpaceus",1998,139.615,-0.405226578022315,207,"competition","spp2"
"3298","HMK042","Acrocephalus scirpaceus",1999,138.821,-0.405226578022315,207,"competition","spp2"
"3299","HMK042","Acrocephalus scirpaceus",2000,130.981,-0.405226578022315,207,"competition","spp2"
"3300","HMK042","Acrocephalus scirpaceus",2001,121.577,-0.405226578022315,207,"competition","spp2"
"3301","HMK042","Acrocephalus scirpaceus",2003,127.42,-0.405226578022315,207,"competition","spp2"
"3302","HMK043","Pleurobrachia pileus",1976,140,-1.9980756395996,208,"predation","spp2"
"3303","HMK043","Pleurobrachia pileus",1977,140,-1.9980756395996,208,"predation","spp2"
"3304","HMK043","Pleurobrachia pileus",1978,123.2,-1.9980756395996,208,"predation","spp2"
"3305","HMK043","Pleurobrachia pileus",1979,132.65,-1.9980756395996,208,"predation","spp2"
"3306","HMK043","Pleurobrachia pileus",1981,151.55,-1.9980756395996,208,"predation","spp2"
"3307","HMK043","Pleurobrachia pileus",1982,125.3,-1.9980756395996,208,"predation","spp2"
"3308","HMK043","Pleurobrachia pileus",1983,129.5,-1.9980756395996,208,"predation","spp2"
"3309","HMK043","Pleurobrachia pileus",1984,158.9,-1.9980756395996,208,"predation","spp2"
"3310","HMK043","Pleurobrachia pileus",1985,144.2,-1.9980756395996,208,"predation","spp2"
"3311","HMK043","Pleurobrachia pileus",1986,156.8,-1.9980756395996,208,"predation","spp2"
"3312","HMK043","Pleurobrachia pileus",1987,167.3,-1.9980756395996,208,"predation","spp2"
"3313","HMK043","Pleurobrachia pileus",1988,106.4,-1.9980756395996,208,"predation","spp2"
"3314","HMK043","Pleurobrachia pileus",1989,91.7,-1.9980756395996,208,"predation","spp2"
"3315","HMK043","Pleurobrachia pileus",1990,74.9,-1.9980756395996,208,"predation","spp2"
"3316","HMK043","Pleurobrachia pileus",1991,114.8,-1.9980756395996,208,"predation","spp2"
"3317","HMK043","Pleurobrachia pileus",1992,85.4,-1.9980756395996,208,"predation","spp2"
"3318","HMK043","Pleurobrachia pileus",1993,79.1,-1.9980756395996,208,"predation","spp2"
"3319","HMK043","Pleurobrachia pileus",1994,112.7,-1.9980756395996,208,"predation","spp2"
"3320","HMK043","Pleurobrachia pileus",1995,125.3,-1.9980756395996,208,"predation","spp2"
"3321","HMK043","Pleurobrachia pileus",1996,144.2,-1.9980756395996,208,"predation","spp2"
"3322","HMK043","Pleurobrachia pileus",1997,110.6,-1.9980756395996,208,"predation","spp2"
"3323","HMK043","Pleurobrachia pileus",1998,106.4,-1.9980756395996,208,"predation","spp2"
"3324","HMK043","Pleurobrachia pileus",1999,110.6,-1.9980756395996,208,"predation","spp2"
"3325","HMK043","Pleurobrachia pileus",2000,68.6,-1.9980756395996,208,"predation","spp2"
"3326","HMK043","Pleurobrachia pileus",2001,81.2,-1.9980756395996,208,"predation","spp2"
"3327","HMK043","Pleurobrachia pileus",2002,70.7,-1.9980756395996,208,"predation","spp2"
"3328","HMK043","Pleurobrachia pileus",2003,106.4,-1.9980756395996,208,"predation","spp2"
"3329","HMK043","Pleurobrachia pileus",2004,108.5,-1.9980756395996,208,"predation","spp2"
"3330","HMK043","Beroe gracilis",1976,166.5244,-0.562696844375156,209,"predation","spp2"
"3331","HMK043","Beroe gracilis",1978,185.6869,-0.562696844375156,209,"predation","spp2"
"3332","HMK043","Beroe gracilis",1979,186.9294,-0.562696844375156,209,"predation","spp2"
"3333","HMK043","Beroe gracilis",1980,193.3659,-0.562696844375156,209,"predation","spp2"
"3334","HMK043","Beroe gracilis",1981,172.5108,-0.562696844375156,209,"predation","spp2"
"3335","HMK043","Beroe gracilis",1982,174.713,-0.562696844375156,209,"predation","spp2"
"3336","HMK043","Beroe gracilis",1983,170.66,-0.562696844375156,209,"predation","spp2"
"3337","HMK043","Beroe gracilis",1984,187.586,-0.562696844375156,209,"predation","spp2"
"3338","HMK043","Beroe gracilis",1985,189.8225,-0.562696844375156,209,"predation","spp2"
"3339","HMK043","Beroe gracilis",1986,210.9492,-0.562696844375156,209,"predation","spp2"
"3340","HMK043","Beroe gracilis",1987,135.4766,-0.562696844375156,209,"predation","spp2"
"3341","HMK043","Beroe gracilis",1988,144.0026,-0.562696844375156,209,"predation","spp2"
"3342","HMK043","Beroe gracilis",1989,127.3475,-0.562696844375156,209,"predation","spp2"
"3343","HMK043","Beroe gracilis",1990,123.2945,-0.562696844375156,209,"predation","spp2"
"3344","HMK043","Beroe gracilis",1991,175.9359,-0.562696844375156,209,"predation","spp2"
"3345","HMK043","Beroe gracilis",1992,138.2339,-0.562696844375156,209,"predation","spp2"
"3346","HMK043","Beroe gracilis",1993,182.4746,-0.562696844375156,209,"predation","spp2"
"3347","HMK043","Beroe gracilis",1994,109.1139,-0.562696844375156,209,"predation","spp2"
"3348","HMK043","Beroe gracilis",1995,161.7441,-0.562696844375156,209,"predation","spp2"
"3349","HMK043","Beroe gracilis",1996,220.6631,-0.562696844375156,209,"predation","spp2"
"3350","HMK043","Beroe gracilis",1997,233.4234,-0.562696844375156,209,"predation","spp2"
"3351","HMK043","Beroe gracilis",1998,155.8396,-0.562696844375156,209,"predation","spp2"
"3352","HMK043","Beroe gracilis",1999,134.9614,-0.562696844375156,209,"predation","spp2"
"3353","HMK043","Beroe gracilis",2000,156.0888,-0.562696844375156,209,"predation","spp2"
"3354","HMK043","Beroe gracilis",2001,204.5295,-0.562696844375156,209,"predation","spp2"
"3355","HMK043","Beroe gracilis",2002,154.2485,-0.562696844375156,209,"predation","spp2"
"3356","HMK043","Beroe gracilis",2003,160.6738,-0.562696844375156,209,"predation","spp2"
"3357","HMK043","Beroe gracilis",2004,154.532,-0.562696844375156,209,"predation","spp2"
"3358","HMK048","Accipiter nisus",1985,85.0816,0.101758919687278,214,"predation","spp2"
"3359","HMK048","Accipiter nisus",1986,84.4399,0.101758919687278,214,"predation","spp2"
"3360","HMK048","Accipiter nisus",1987,81.1664,0.101758919687278,214,"predation","spp2"
"3361","HMK048","Accipiter nisus",1988,80.5268,0.101758919687278,214,"predation","spp2"
"3362","HMK048","Accipiter nisus",1989,74.2925,0.101758919687278,214,"predation","spp2"
"3363","HMK048","Accipiter nisus",1990,79.5703,0.101758919687278,214,"predation","spp2"
"3364","HMK048","Accipiter nisus",1991,81.8894,0.101758919687278,214,"predation","spp2"
"3365","HMK048","Accipiter nisus",1992,79.2758,0.101758919687278,214,"predation","spp2"
"3366","HMK048","Accipiter nisus",1996,82.3036,0.101758919687278,214,"predation","spp2"
"3367","HMK048","Accipiter nisus",1997,79.6861,0.101758919687278,214,"predation","spp2"
"3368","HMK048","Accipiter nisus",1998,81.3492,0.101758919687278,214,"predation","spp2"
"3369","HMK048","Accipiter nisus",1999,78.4026,0.101758919687278,214,"predation","spp2"
"3370","HMK048","Accipiter nisus",2000,80.3948,0.101758919687278,214,"predation","spp2"
"3371","HMK048","Accipiter nisus",2001,82.7138,0.101758919687278,214,"predation","spp2"
"3372","HMK048","Accipiter nisus",2002,85.3619,0.101758919687278,214,"predation","spp2"
"3373","HMK048","Accipiter nisus",2003,87.683,0.101758919687278,214,"predation","spp2"
"3374","HMK048","Accipiter nisus",2004,81.4487,0.101758919687278,214,"predation","spp2"
"3375","HMK048","Accipiter nisus",1985,85.0816,0.101758919687278,215,"predation","spp2"
"3376","HMK048","Accipiter nisus",1986,84.4399,0.101758919687278,215,"predation","spp2"
"3377","HMK048","Accipiter nisus",1987,81.1664,0.101758919687278,215,"predation","spp2"
"3378","HMK048","Accipiter nisus",1988,80.5268,0.101758919687278,215,"predation","spp2"
"3379","HMK048","Accipiter nisus",1989,74.2925,0.101758919687278,215,"predation","spp2"
"3380","HMK048","Accipiter nisus",1990,79.5703,0.101758919687278,215,"predation","spp2"
"3381","HMK048","Accipiter nisus",1991,81.8894,0.101758919687278,215,"predation","spp2"
"3382","HMK048","Accipiter nisus",1992,79.2758,0.101758919687278,215,"predation","spp2"
"3383","HMK048","Accipiter nisus",1996,82.3036,0.101758919687278,215,"predation","spp2"
"3384","HMK048","Accipiter nisus",1997,79.6861,0.101758919687278,215,"predation","spp2"
"3385","HMK048","Accipiter nisus",1998,81.3492,0.101758919687278,215,"predation","spp2"
"3386","HMK048","Accipiter nisus",1999,78.4026,0.101758919687278,215,"predation","spp2"
"3387","HMK048","Accipiter nisus",2000,80.3948,0.101758919687278,215,"predation","spp2"
"3388","HMK048","Accipiter nisus",2001,82.7138,0.101758919687278,215,"predation","spp2"
"3389","HMK048","Accipiter nisus",2002,85.3619,0.101758919687278,215,"predation","spp2"
"3390","HMK048","Accipiter nisus",2003,87.683,0.101758919687278,215,"predation","spp2"
"3391","HMK048","Accipiter nisus",2004,81.4487,0.101758919687278,215,"predation","spp2"
"3392","HMK048","Accipiter nisus",1985,85.0816,0.101758919687278,217,"predation","spp2"
"3393","HMK048","Accipiter nisus",1986,84.4399,0.101758919687278,217,"predation","spp2"
"3394","HMK048","Accipiter nisus",1987,81.1664,0.101758919687278,217,"predation","spp2"
"3395","HMK048","Accipiter nisus",1988,80.5268,0.101758919687278,217,"predation","spp2"
"3396","HMK048","Accipiter nisus",1989,74.2925,0.101758919687278,217,"predation","spp2"
"3397","HMK048","Accipiter nisus",1990,79.5703,0.101758919687278,217,"predation","spp2"
"3398","HMK048","Accipiter nisus",1991,81.8894,0.101758919687278,217,"predation","spp2"
"3399","HMK048","Accipiter nisus",1992,79.2758,0.101758919687278,217,"predation","spp2"
"3400","HMK048","Accipiter nisus",1996,82.3036,0.101758919687278,217,"predation","spp2"
"3401","HMK048","Accipiter nisus",1997,79.6861,0.101758919687278,217,"predation","spp2"
"3402","HMK048","Accipiter nisus",1998,81.3492,0.101758919687278,217,"predation","spp2"
"3403","HMK048","Accipiter nisus",1999,78.4026,0.101758919687278,217,"predation","spp2"
"3404","HMK048","Accipiter nisus",2000,80.3948,0.101758919687278,217,"predation","spp2"
"3405","HMK048","Accipiter nisus",2001,82.7138,0.101758919687278,217,"predation","spp2"
"3406","HMK048","Accipiter nisus",2002,85.3619,0.101758919687278,217,"predation","spp2"
"3407","HMK048","Accipiter nisus",2003,87.683,0.101758919687278,217,"predation","spp2"
"3408","HMK048","Accipiter nisus",2004,81.4487,0.101758919687278,217,"predation","spp2"
"3409","HMK048","Accipiter nisus",1985,85.0816,0.101758919687278,216,"predation","spp2"
"3410","HMK048","Accipiter nisus",1986,84.4399,0.101758919687278,216,"predation","spp2"
"3411","HMK048","Accipiter nisus",1987,81.1664,0.101758919687278,216,"predation","spp2"
"3412","HMK048","Accipiter nisus",1988,80.5268,0.101758919687278,216,"predation","spp2"
"3413","HMK048","Accipiter nisus",1989,74.2925,0.101758919687278,216,"predation","spp2"
"3414","HMK048","Accipiter nisus",1990,79.5703,0.101758919687278,216,"predation","spp2"
"3415","HMK048","Accipiter nisus",1991,81.8894,0.101758919687278,216,"predation","spp2"
"3416","HMK048","Accipiter nisus",1992,79.2758,0.101758919687278,216,"predation","spp2"
"3417","HMK048","Accipiter nisus",1996,82.3036,0.101758919687278,216,"predation","spp2"
"3418","HMK048","Accipiter nisus",1997,79.6861,0.101758919687278,216,"predation","spp2"
"3419","HMK048","Accipiter nisus",1998,81.3492,0.101758919687278,216,"predation","spp2"
"3420","HMK048","Accipiter nisus",1999,78.4026,0.101758919687278,216,"predation","spp2"
"3421","HMK048","Accipiter nisus",2000,80.3948,0.101758919687278,216,"predation","spp2"
"3422","HMK048","Accipiter nisus",2001,82.7138,0.101758919687278,216,"predation","spp2"
"3423","HMK048","Accipiter nisus",2002,85.3619,0.101758919687278,216,"predation","spp2"
"3424","HMK048","Accipiter nisus",2003,87.683,0.101758919687278,216,"predation","spp2"
"3425","HMK048","Accipiter nisus",2004,81.4487,0.101758919687278,216,"predation","spp2"
"3426","HMK048","Ficedula hypoleuca",1985,62.126,-0.453016366177492,218,"predation","spp2"
"3427","HMK048","Ficedula hypoleuca",1986,59.7638,-0.453016366177492,218,"predation","spp2"
"3428","HMK048","Ficedula hypoleuca",1987,60.9449,-0.453016366177492,218,"predation","spp2"
"3429","HMK048","Ficedula hypoleuca",1988,59.3701,-0.453016366177492,218,"predation","spp2"
"3430","HMK048","Ficedula hypoleuca",1989,62.9134,-0.453016366177492,218,"predation","spp2"
"3431","HMK048","Ficedula hypoleuca",1990,57.0079,-0.453016366177492,218,"predation","spp2"
"3432","HMK048","Ficedula hypoleuca",1992,55.8268,-0.453016366177492,218,"predation","spp2"
"3433","HMK048","Ficedula hypoleuca",1993,54.6457,-0.453016366177492,218,"predation","spp2"
"3434","HMK048","Ficedula hypoleuca",1994,56.2205,-0.453016366177492,218,"predation","spp2"
"3435","HMK048","Ficedula hypoleuca",1996,58.189,-0.453016366177492,218,"predation","spp2"
"3436","HMK048","Ficedula hypoleuca",1997,54.6457,-0.453016366177492,218,"predation","spp2"
"3437","HMK048","Ficedula hypoleuca",1998,53.8583,-0.453016366177492,218,"predation","spp2"
"3438","HMK048","Ficedula hypoleuca",1999,55.0394,-0.453016366177492,218,"predation","spp2"
"3439","HMK048","Ficedula hypoleuca",2000,49.9213,-0.453016366177492,218,"predation","spp2"
"3440","HMK048","Ficedula hypoleuca",2001,57.0079,-0.453016366177492,218,"predation","spp2"
"3441","HMK048","Ficedula hypoleuca",2002,55.0394,-0.453016366177492,218,"predation","spp2"
"3442","HMK048","Ficedula hypoleuca",2003,49.9213,-0.453016366177492,218,"predation","spp2"
"3443","HMK048","Ficedula hypoleuca",2004,53.0709,-0.453016366177492,218,"predation","spp2"
"3444","HMK048","Ficedula hypoleuca",2005,53.8583,-0.453016366177492,218,"predation","spp2"
"3445","HMK048","Parus ater",1985,40.6349,-0.353305682421666,219,"predation","spp2"
"3446","HMK048","Parus ater",1986,50.9524,-0.353305682421666,219,"predation","spp2"
"3447","HMK048","Parus ater",1987,41.0317,-0.353305682421666,219,"predation","spp2"
"3448","HMK048","Parus ater",1988,39.0476,-0.353305682421666,219,"predation","spp2"
"3449","HMK048","Parus ater",1989,33.4921,-0.353305682421666,219,"predation","spp2"
"3450","HMK048","Parus ater",1990,27.5397,-0.353305682421666,219,"predation","spp2"
"3451","HMK048","Parus ater",1992,34.2857,-0.353305682421666,219,"predation","spp2"
"3452","HMK048","Parus ater",1993,31.5079,-0.353305682421666,219,"predation","spp2"
"3453","HMK048","Parus ater",1994,38.254,-0.353305682421666,219,"predation","spp2"
"3454","HMK048","Parus ater",1995,39.0476,-0.353305682421666,219,"predation","spp2"
"3455","HMK048","Parus ater",1996,44.2063,-0.353305682421666,219,"predation","spp2"
"3456","HMK048","Parus ater",1997,30.7143,-0.353305682421666,219,"predation","spp2"
"3457","HMK048","Parus ater",1998,33.8889,-0.353305682421666,219,"predation","spp2"
"3458","HMK048","Parus ater",1999,34.6825,-0.353305682421666,219,"predation","spp2"
"3459","HMK048","Parus ater",2000,27.5397,-0.353305682421666,219,"predation","spp2"
"3460","HMK048","Parus ater",2001,41.8254,-0.353305682421666,219,"predation","spp2"
"3461","HMK048","Parus ater",2002,33.4921,-0.353305682421666,219,"predation","spp2"
"3462","HMK048","Parus ater",2003,35.0794,-0.353305682421666,219,"predation","spp2"
"3463","HMK048","Parus ater",2004,35.4762,-0.353305682421666,219,"predation","spp2"
"3464","HMK048","Parus ater",2005,31.9048,-0.353305682421666,219,"predation","spp2"
