studyid,site,predictunits,predictvalue,genus,species,genus_2nd,spp_2nd,phenophase,pheno,phenounits,phenovalue,phenofreq,phenovarunit,phenovarvalue,fitnesscomp,fitnessunit,fitnessvalue,fitnessvarunit,fitnessvarvalue,
HMK043,NA,year,1984,Pleurobrachia,pileus,NA,NA,juvenile start of bloom,start,doy,158.9,weekly,NA,NA,NA,NA,NA,NA,NA
HMK043,NA,year,1985,Pleurobrachia,pileus,NA,NA,juvenile start of bloom,start,doy,144.2,weekly,NA,NA,NA,NA,NA,NA,NA
HMK043,NA,year,1986,Pleurobrachia,pileus,NA,NA,juvenile start of bloom,start,doy,156.8,weekly,NA,NA,NA,NA,NA,NA,NA
HMK043,NA,year,1987,Pleurobrachia,pileus,NA,NA,juvenile start of bloom,start,doy,167.3,weekly,NA,NA,NA,NA,NA,NA,NA
HMK043,NA,year,1988,Pleurobrachia,pileus,NA,NA,juvenile start of bloom,start,doy,106.4,weekly,NA,NA,NA,NA,NA,NA,NA
HMK043,NA,year,1989,Pleurobrachia,pileus,NA,NA,juvenile start of bloom,start,doy,91.7,weekly,NA,NA,NA,NA,NA,NA,NA
HMK043,NA,year,1990,Pleurobrachia,pileus,NA,NA,juvenile start of bloom,start,doy,74.9,weekly,NA,NA,NA,NA,NA,NA,NA
HMK043,NA,year,1991,Pleurobrachia,pileus,NA,NA,juvenile start of bloom,start,doy,114.8,weekly,NA,NA,NA,NA,NA,NA,NA
HMK043,NA,year,1992,Pleurobrachia,pileus,NA,NA,juvenile start of bloom,start,doy,85.4,weekly,NA,NA,NA,NA,NA,NA,NA
HMK043,NA,year,1993,Pleurobrachia,pileus,NA,NA,juvenile start of bloom,start,doy,79.1,weekly,NA,NA,NA,NA,NA,NA,NA
HMK043,NA,year,1994,Pleurobrachia,pileus,NA,NA,juvenile start of bloom,start,doy,112.7,weekly,NA,NA,NA,NA,NA,NA,NA
HMK043,NA,year,1995,Pleurobrachia,pileus,NA,NA,juvenile start of bloom,start,doy,125.3,weekly,NA,NA,NA,NA,NA,NA,NA
HMK043,NA,year,1996,Pleurobrachia,pileus,NA,NA,juvenile start of bloom,start,doy,144.2,weekly,NA,NA,NA,NA,NA,NA,NA
HMK043,NA,year,1997,Pleurobrachia,pileus,NA,NA,juvenile start of bloom,start,doy,110.6,weekly,NA,NA,NA,NA,NA,NA,NA
HMK043,NA,year,1998,Pleurobrachia,pileus,NA,NA,juvenile start of bloom,start,doy,106.4,weekly,NA,NA,NA,NA,NA,NA,NA
HMK043,NA,year,1999,Pleurobrachia,pileus,NA,NA,juvenile start of bloom,start,doy,110.6,weekly,NA,NA,NA,NA,NA,NA,NA
HMK043,NA,year,2000,Pleurobrachia,pileus,NA,NA,juvenile start of bloom,start,doy,68.6,weekly,NA,NA,NA,NA,NA,NA,NA
HMK043,NA,year,2001,Pleurobrachia,pileus,NA,NA,juvenile start of bloom,start,doy,81.2,weekly,NA,NA,NA,NA,NA,NA,NA
HMK043,NA,year,2002,Pleurobrachia,pileus,NA,NA,juvenile start of bloom,start,doy,70.7,weekly,NA,NA,NA,NA,NA,NA,NA
HMK043,NA,year,2003,Pleurobrachia,pileus,NA,NA,juvenile start of bloom,start,doy,106.4,weekly,NA,NA,NA,NA,NA,NA,NA,
HMK043,NA,year,2004,Pleurobrachia,pileus,NA,NA,juvenile start of bloom,start,doy,108.5,weekly,NA,NA,NA,NA,NA,NA,NA,
KJB003,NA,year,2002,Curculio,elephas,NA,NA,oviposition,start,doy,286,daily,NA,NA,peaknumberofdevelopedlarvae,NA,155,NA,NA,
KJB003,NA,year,2003,Curculio,elephas,NA,NA,oviposition,start,doy,256,daily,NA,NA,peaknumberofdevelopedlarvae,NA,67,NA,NA,
KJB003,NA,year,2004,Curculio,elephas,NA,NA,oviposition,start,doy,265,daily,NA,NA,peaknumberofdevelopedlarvae,NA,341,NA,NA,
KJB003,NA,year,2002,Quercus,ilex,NA,NA,acorndevelopment_2cm,start,doy,246,daily,NA,NA,NA,NA,NA,NA,NA,
KJB003,NA,year,2003,Quercus,ilex,NA,NA,acorndevelopment_2cm,start,doy,228,daily,NA,NA,NA,NA,NA,NA,NA,
KJB003,NA,year,2004,Quercus,ilex,NA,NA,acorndevelopment_2cm,start,doy,242,daily,NA,NA,NA,NA,NA,NA,NA,
SET005,NA,year,1983,Alca,torda,NA,NA,mid chick rearing,peak,doy,176.5561,daily,NA,NA,NA,NA,NA,NA,NA,mismatch=bird chick rearing midpoint - prey 55mm growth point
SET005,NA,year,1984,Alca,torda,NA,NA,mid chick rearing,peak,doy,175.8386,daily,NA,NA,NA,NA,NA,NA,NA,mismatch=bird chick rearing midpoint - prey 55mm growth point
SET005,NA,year,1985,Alca,torda,NA,NA,mid chick rearing,peak,doy,173.5366,daily,NA,NA,NA,NA,NA,NA,NA,mismatch=bird chick rearing midpoint - prey 55mm growth point
SET005,NA,year,1986,Alca,torda,NA,NA,mid chick rearing,peak,doy,178.1077,daily,NA,NA,NA,NA,NA,NA,NA,mismatch=bird chick rearing midpoint - prey 55mm growth point
SET005,NA,year,1987,Alca,torda,NA,NA,mid chick rearing,peak,doy,173.6529,daily,NA,NA,NA,NA,NA,NA,NA,mismatch=bird chick rearing midpoint - prey 55mm growth point
SET005,NA,year,1988,Alca,torda,NA,NA,mid chick rearing,peak,doy,172.4872,daily,NA,NA,NA,NA,NA,NA,NA,mismatch=bird chick rearing midpoint - prey 55mm growth point
SET005,NA,year,1989,Alca,torda,NA,NA,mid chick rearing,peak,doy,169.0077,daily,NA,NA,NA,NA,NA,NA,NA,mismatch=bird chick rearing midpoint - prey 55mm growth point
SET005,NA,year,1990,Alca,torda,NA,NA,mid chick rearing,peak,doy,173.5089,daily,NA,NA,NA,NA,NA,NA,NA,mismatch=bird chick rearing midpoint - prey 55mm growth point
SET005,NA,year,1991,Alca,torda,NA,NA,mid chick rearing,peak,doy,172.0553,daily,NA,NA,NA,NA,NA,NA,NA,mismatch=bird chick rearing midpoint - prey 55mm growth point
SET005,NA,year,1992,Alca,torda,NA,NA,mid chick rearing,peak,doy,169.7929,daily,NA,NA,NA,NA,NA,NA,NA,mismatch=bird chick rearing midpoint - prey 55mm growth point
SET005,NA,year,1993,Alca,torda,NA,NA,mid chick rearing,peak,doy,172.3492,daily,NA,NA,NA,NA,NA,NA,NA,mismatch=bird chick rearing midpoint - prey 55mm growth point
SET005,NA,year,1994,Alca,torda,NA,NA,mid chick rearing,peak,doy,177.191,daily,NA,NA,NA,NA,NA,NA,NA,mismatch=bird chick rearing midpoint - prey 55mm growth point
SET005,NA,year,1995,Alca,torda,NA,NA,mid chick rearing,peak,doy,177.3347,daily,NA,NA,NA,NA,NA,NA,NA,mismatch=bird chick rearing midpoint - prey 55mm growth point
SET005,NA,year,1996,Alca,torda,NA,NA,mid chick rearing,peak,doy,184.1898,daily,NA,NA,NA,NA,NA,NA,NA,mismatch=bird chick rearing midpoint - prey 55mm growth point
SET005,NA,year,1997,Alca,torda,NA,NA,mid chick rearing,peak,doy,168.656,daily,NA,NA,NA,NA,NA,NA,NA,mismatch=bird chick rearing midpoint - prey 55mm growth point
SET005,NA,year,1998,Alca,torda,NA,NA,mid chick rearing,peak,doy,179.9814,daily,NA,NA,NA,NA,NA,NA,NA,mismatch=bird chick rearing midpoint - prey 55mm growth point
SET005,NA,year,1999,Alca,torda,NA,NA,mid chick rearing,peak,doy,177.1558,daily,NA,NA,NA,NA,NA,NA,NA,mismatch=bird chick rearing midpoint - prey 55mm growth point
SET005,NA,year,2000,Alca,torda,NA,NA,mid chick rearing,peak,doy,175.6529,daily,NA,NA,NA,NA,NA,NA,NA,mismatch=bird chick rearing midpoint - prey 55mm growth point
SET005,NA,year,2001,Alca,torda,NA,NA,mid chick rearing,peak,doy,176.4672,daily,NA,NA,NA,NA,NA,NA,NA,mismatch=bird chick rearing midpoint - prey 55mm growth point
SET005,NA,year,2002,Alca,torda,NA,NA,mid chick rearing,peak,doy,172.767,daily,NA,NA,NA,NA,NA,NA,NA,mismatch=bird chick rearing midpoint - prey 55mm growth point
SET005,NA,year,2003,Alca,torda,NA,NA,mid chick rearing,peak,doy,171.5128,daily,NA,NA,NA,NA,NA,NA,NA,mismatch=bird chick rearing midpoint - prey 55mm growth point
SET005,NA,year,2004,Alca,torda,NA,NA,mid chick rearing,peak,doy,181.9512,daily,NA,NA,NA,NA,NA,NA,NA,mismatch=bird chick rearing midpoint - prey 55mm growth point
SET005,NA,year,2005,Alca,torda,NA,NA,mid chick rearing,peak,doy,181.2529,daily,NA,NA,NA,NA,NA,NA,NA,mismatch=bird chick rearing midpoint - prey 55mm growth point
SET005,NA,year,2006,Alca,torda,NA,NA,mid chick rearing,peak,doy,179.6053,daily,NA,NA,NA,NA,NA,NA,NA,mismatch=bird chick rearing midpoint - prey 55mm growth point
SET005,NA,year,1983,Ammodytes,marinus,NA,NA,growth threshold,peak,doy,151.633,daily,NA,NA,NA,NA,NA,NA,NA,
SET005,NA,year,1984,Ammodytes,marinus,NA,NA,growth threshold,peak,doy,140.454,daily,NA,NA,NA,NA,NA,NA,NA,
SET005,NA,year,1985,Ammodytes,marinus,NA,NA,growth threshold,peak,doy,150.152,daily,NA,NA,NA,NA,NA,NA,NA,
SET005,NA,year,1986,Ammodytes,marinus,NA,NA,growth threshold,peak,doy,165.8,daily,NA,NA,NA,NA,NA,NA,NA,
SET005,NA,year,1987,Ammodytes,marinus,NA,NA,growth threshold,peak,doy,158.576,daily,NA,NA,NA,NA,NA,NA,NA,
SET005,NA,year,1988,Ammodytes,marinus,NA,NA,growth threshold,peak,doy,162.641,daily,NA,NA,NA,NA,NA,NA,NA,
SET005,NA,year,1989,Ammodytes,marinus,NA,NA,growth threshold,peak,doy,148.7,daily,NA,NA,NA,NA,NA,NA,NA,
SET005,NA,year,1990,Ammodytes,marinus,NA,NA,growth threshold,peak,doy,146.432,daily,NA,NA,NA,NA,NA,NA,NA,
SET005,NA,year,1991,Ammodytes,marinus,NA,NA,growth threshold,peak,doy,156.363,daily,NA,NA,NA,NA,NA,NA,NA,
SET005,NA,year,1992,Ammodytes,marinus,NA,NA,growth threshold,peak,doy,154.716,daily,NA,NA,NA,NA,NA,NA,NA,
SET005,NA,year,1993,Ammodytes,marinus,NA,NA,growth threshold,peak,doy,162.503,daily,NA,NA,NA,NA,NA,NA,NA,
SET005,NA,year,1994,Ammodytes,marinus,NA,NA,growth threshold,peak,doy,165.191,daily,NA,NA,NA,NA,NA,NA,NA,
SET005,NA,year,1995,Ammodytes,marinus,NA,NA,growth threshold,peak,doy,177.027,daily,NA,NA,NA,NA,NA,NA,NA,
SET005,NA,year,1996,Ammodytes,marinus,NA,NA,growth threshold,peak,doy,162.036,daily,NA,NA,NA,NA,NA,NA,NA,
SET005,NA,year,1997,Ammodytes,marinus,NA,NA,growth threshold,peak,doy,136.656,daily,NA,NA,NA,NA,NA,NA,NA,
SET005,NA,year,1998,Ammodytes,marinus,NA,NA,growth threshold,peak,doy,171.366,daily,NA,NA,NA,NA,NA,NA,NA,
SET005,NA,year,1999,Ammodytes,marinus,NA,NA,growth threshold,peak,doy,171.002,daily,NA,NA,NA,NA,NA,NA,NA,
SET005,NA,year,2000,Ammodytes,marinus,NA,NA,growth threshold,peak,doy,144.576,daily,NA,NA,NA,NA,NA,NA,NA,
SET005,NA,year,2001,Ammodytes,marinus,NA,NA,growth threshold,peak,doy,157.698,daily,NA,NA,NA,NA,NA,NA,NA,
SET005,NA,year,2002,Ammodytes,marinus,NA,NA,growth threshold,peak,doy,160.767,daily,NA,NA,NA,NA,NA,NA,NA,
SET005,NA,year,2003,Ammodytes,marinus,NA,NA,growth threshold,peak,doy,165.359,daily,NA,NA,NA,NA,NA,NA,NA,
SET005,NA,year,2004,Ammodytes,marinus,NA,NA,growth threshold,peak,doy,215.182,daily,NA,NA,NA,NA,NA,NA,NA,
SET005,NA,year,2005,Ammodytes,marinus,NA,NA,growth threshold,peak,doy,182.176,daily,NA,NA,NA,NA,NA,NA,NA,
SET005,NA,year,2006,Ammodytes,marinus,NA,NA,growth threshold,peak,doy,187.913,daily,NA,NA,NA,NA,NA,NA,NA,
SET005,NA,year,1983,Fratercula,arctica,NA,NA,mid chick rearing,peak,doy,169.187,daily,NA,NA,NA,NA,NA,NA,NA,mismatch=bird chick rearing midpoint - prey 55mm growth point
SET005,NA,year,1984,Fratercula,arctica,NA,NA,mid chick rearing,peak,doy,169.5907,daily,NA,NA,NA,NA,NA,NA,NA,mismatch=bird chick rearing midpoint - prey 55mm growth point
SET005,NA,year,1985,Fratercula,arctica,NA,NA,mid chick rearing,peak,doy,167.706,daily,NA,NA,NA,NA,NA,NA,NA,mismatch=bird chick rearing midpoint - prey 55mm growth point
SET005,NA,year,1986,Fratercula,arctica,NA,NA,mid chick rearing,peak,doy,172.7784,daily,NA,NA,NA,NA,NA,NA,NA,mismatch=bird chick rearing midpoint - prey 55mm growth point
SET005,NA,year,1987,Fratercula,arctica,NA,NA,mid chick rearing,peak,doy,170.0868,daily,NA,NA,NA,NA,NA,NA,NA,mismatch=bird chick rearing midpoint - prey 55mm growth point
SET005,NA,year,1988,Fratercula,arctica,NA,NA,mid chick rearing,peak,doy,176.6698,daily,NA,NA,NA,NA,NA,NA,NA,mismatch=bird chick rearing midpoint - prey 55mm growth point
SET005,NA,year,1989,Fratercula,arctica,NA,NA,mid chick rearing,peak,doy,169.2755,daily,NA,NA,NA,NA,NA,NA,NA,mismatch=bird chick rearing midpoint - prey 55mm growth point
SET005,NA,year,1990,Fratercula,arctica,NA,NA,mid chick rearing,peak,doy,172.5471,daily,NA,NA,NA,NA,NA,NA,NA,mismatch=bird chick rearing midpoint - prey 55mm growth point
SET005,NA,year,1991,Fratercula,arctica,NA,NA,mid chick rearing,peak,doy,164.8522,daily,NA,NA,NA,NA,NA,NA,NA,mismatch=bird chick rearing midpoint - prey 55mm growth point
SET005,NA,year,1992,Fratercula,arctica,NA,NA,mid chick rearing,peak,doy,169.2484,daily,NA,NA,NA,NA,NA,NA,NA,mismatch=bird chick rearing midpoint - prey 55mm growth point
SET005,NA,year,1993,Fratercula,arctica,NA,NA,mid chick rearing,peak,doy,170.9922,daily,NA,NA,NA,NA,NA,NA,NA,mismatch=bird chick rearing midpoint - prey 55mm growth point
SET005,NA,year,1994,Fratercula,arctica,NA,NA,mid chick rearing,peak,doy,168.1406,daily,NA,NA,NA,NA,NA,NA,NA,mismatch=bird chick rearing midpoint - prey 55mm growth point
SET005,NA,year,1995,Fratercula,arctica,NA,NA,mid chick rearing,peak,doy,175.4443,daily,NA,NA,NA,NA,NA,NA,NA,mismatch=bird chick rearing midpoint - prey 55mm growth point
SET005,NA,year,1996,Fratercula,arctica,NA,NA,mid chick rearing,peak,doy,179.0864,daily,NA,NA,NA,NA,NA,NA,NA,mismatch=bird chick rearing midpoint - prey 55mm growth point
SET005,NA,year,1997,Fratercula,arctica,NA,NA,mid chick rearing,peak,doy,163.7783,daily,NA,NA,NA,NA,NA,NA,NA,mismatch=bird chick rearing midpoint - prey 55mm growth point
SET005,NA,year,1998,Fratercula,arctica,NA,NA,mid chick rearing,peak,doy,179.8552,daily,NA,NA,NA,NA,NA,NA,NA,mismatch=bird chick rearing midpoint - prey 55mm growth point
SET005,NA,year,1999,Fratercula,arctica,NA,NA,mid chick rearing,peak,doy,168.4121,daily,NA,NA,NA,NA,NA,NA,NA,mismatch=bird chick rearing midpoint - prey 55mm growth point
SET005,NA,year,2000,Fratercula,arctica,NA,NA,mid chick rearing,peak,doy,166.1587,daily,NA,NA,NA,NA,NA,NA,NA,mismatch=bird chick rearing midpoint - prey 55mm growth point
SET005,NA,year,2001,Fratercula,arctica,NA,NA,mid chick rearing,peak,doy,172.734,daily,NA,NA,NA,NA,NA,NA,NA,mismatch=bird chick rearing midpoint - prey 55mm growth point
SET005,NA,year,2002,Fratercula,arctica,NA,NA,mid chick rearing,peak,doy,172.7814,daily,NA,NA,NA,NA,NA,NA,NA,mismatch=bird chick rearing midpoint - prey 55mm growth point
SET005,NA,year,2003,Fratercula,arctica,NA,NA,mid chick rearing,peak,doy,170.8266,daily,NA,NA,NA,NA,NA,NA,NA,mismatch=bird chick rearing midpoint - prey 55mm growth point
SET005,NA,year,2004,Fratercula,arctica,NA,NA,mid chick rearing,peak,doy,171.8007,daily,NA,NA,NA,NA,NA,NA,NA,mismatch=bird chick rearing midpoint - prey 55mm growth point
SET005,NA,year,2005,Fratercula,arctica,NA,NA,mid chick rearing,peak,doy,186.1328,daily,NA,NA,NA,NA,NA,NA,NA,mismatch=bird chick rearing midpoint - prey 55mm growth point
SET005,NA,year,2006,Fratercula,arctica,NA,NA,mid chick rearing,peak,doy,180.2871,daily,NA,NA,NA,NA,NA,NA,NA,mismatch=bird chick rearing midpoint - prey 55mm growth point
SET005,NA,year,1983,Phalacrocorax,aristotelis,NA,NA,mid chick rearing,peak,doy,167.6403,daily,NA,NA,NA,NA,NA,NA,NA,mismatch=bird chick rearing midpoint - prey 55mm growth point
SET005,NA,year,1984,Phalacrocorax,aristotelis,NA,NA,mid chick rearing,peak,doy,185.146,daily,NA,NA,NA,NA,NA,NA,NA,mismatch=bird chick rearing midpoint - prey 55mm growth point
SET005,NA,year,1985,Phalacrocorax,aristotelis,NA,NA,mid chick rearing,peak,doy,211.44,daily,NA,NA,NA,NA,NA,NA,NA,mismatch=bird chick rearing midpoint - prey 55mm growth point
SET005,NA,year,1986,Phalacrocorax,aristotelis,NA,NA,mid chick rearing,peak,doy,198.3641,daily,NA,NA,NA,NA,NA,NA,NA,mismatch=bird chick rearing midpoint - prey 55mm growth point
SET005,NA,year,1987,Phalacrocorax,aristotelis,NA,NA,mid chick rearing,peak,doy,173.4949,daily,NA,NA,NA,NA,NA,NA,NA,mismatch=bird chick rearing midpoint - prey 55mm growth point
SET005,NA,year,1988,Phalacrocorax,aristotelis,NA,NA,mid chick rearing,peak,doy,201.2084,daily,NA,NA,NA,NA,NA,NA,NA,mismatch=bird chick rearing midpoint - prey 55mm growth point
SET005,NA,year,1989,Phalacrocorax,aristotelis,NA,NA,mid chick rearing,peak,doy,184.2241,daily,NA,NA,NA,NA,NA,NA,NA,mismatch=bird chick rearing midpoint - prey 55mm growth point
SET005,NA,year,1990,Phalacrocorax,aristotelis,NA,NA,mid chick rearing,peak,doy,198.553,daily,NA,NA,NA,NA,NA,NA,NA,mismatch=bird chick rearing midpoint - prey 55mm growth point
SET005,NA,year,1991,Phalacrocorax,aristotelis,NA,NA,mid chick rearing,peak,doy,194.867,daily,NA,NA,NA,NA,NA,NA,NA,mismatch=bird chick rearing midpoint - prey 55mm growth point
SET005,NA,year,1992,Phalacrocorax,aristotelis,NA,NA,mid chick rearing,peak,doy,178.0927,daily,NA,NA,NA,NA,NA,NA,NA,mismatch=bird chick rearing midpoint - prey 55mm growth point
SET005,NA,year,1993,Phalacrocorax,aristotelis,NA,NA,mid chick rearing,peak,doy,230.175,daily,NA,NA,NA,NA,NA,NA,NA,mismatch=bird chick rearing midpoint - prey 55mm growth point
SET005,NA,year,1994,Phalacrocorax,aristotelis,NA,NA,mid chick rearing,peak,doy,199.6049,daily,NA,NA,NA,NA,NA,NA,NA,mismatch=bird chick rearing midpoint - prey 55mm growth point
SET005,NA,year,1995,Phalacrocorax,aristotelis,NA,NA,mid chick rearing,peak,doy,156.5325,daily,NA,NA,NA,NA,NA,NA,NA,mismatch=bird chick rearing midpoint - prey 55mm growth point
SET005,NA,year,1996,Phalacrocorax,aristotelis,NA,NA,mid chick rearing,peak,doy,176.7685,daily,NA,NA,NA,NA,NA,NA,NA,mismatch=bird chick rearing midpoint - prey 55mm growth point
SET005,NA,year,1997,Phalacrocorax,aristotelis,NA,NA,mid chick rearing,peak,doy,156.4065,daily,NA,NA,NA,NA,NA,NA,NA,mismatch=bird chick rearing midpoint - prey 55mm growth point
SET005,NA,year,1998,Phalacrocorax,aristotelis,NA,NA,mid chick rearing,peak,doy,186.0628,daily,NA,NA,NA,NA,NA,NA,NA,mismatch=bird chick rearing midpoint - prey 55mm growth point
SET005,NA,year,1999,Phalacrocorax,aristotelis,NA,NA,mid chick rearing,peak,doy,197.2594,daily,NA,NA,NA,NA,NA,NA,NA,mismatch=bird chick rearing midpoint - prey 55mm growth point
SET005,NA,year,2000,Phalacrocorax,aristotelis,NA,NA,mid chick rearing,peak,doy,183.4031,daily,NA,NA,NA,NA,NA,NA,NA,mismatch=bird chick rearing midpoint - prey 55mm growth point
SET005,NA,year,2001,Phalacrocorax,aristotelis,NA,NA,mid chick rearing,peak,doy,178.8799,daily,NA,NA,NA,NA,NA,NA,NA,mismatch=bird chick rearing midpoint - prey 55mm growth point
SET005,NA,year,2002,Phalacrocorax,aristotelis,NA,NA,mid chick rearing,peak,doy,175.3825,daily,NA,NA,NA,NA,NA,NA,NA,mismatch=bird chick rearing midpoint - prey 55mm growth point
SET005,NA,year,2003,Phalacrocorax,aristotelis,NA,NA,mid chick rearing,peak,doy,157.2935,daily,NA,NA,NA,NA,NA,NA,NA,mismatch=bird chick rearing midpoint - prey 55mm growth point
SET005,NA,year,2004,Phalacrocorax,aristotelis,NA,NA,mid chick rearing,peak,doy,185.9462,daily,NA,NA,NA,NA,NA,NA,NA,mismatch=bird chick rearing midpoint - prey 55mm growth point
SET005,NA,year,2005,Phalacrocorax,aristotelis,NA,NA,mid chick rearing,peak,doy,201.7639,daily,NA,NA,NA,NA,NA,NA,NA,mismatch=bird chick rearing midpoint - prey 55mm growth point
SET005,NA,year,2006,Phalacrocorax,aristotelis,NA,NA,mid chick rearing,peak,doy,185.829,daily,NA,NA,NA,NA,NA,NA,NA,mismatch=bird chick rearing midpoint - prey 55mm growth point
SET005,NA,year,1983,Rissa2,tridactyla,NA,NA,mid chick rearing,peak,doy,188.3236,daily,NA,NA,NA,NA,NA,NA,NA,mismatch=bird chick rearing midpoint - prey 55mm growth point
SET005,NA,year,1984,Rissa2,tridactyla,NA,NA,mid chick rearing,peak,doy,186.209,daily,NA,NA,NA,NA,NA,NA,NA,mismatch=bird chick rearing midpoint - prey 55mm growth point
SET005,NA,year,1985,Rissa2,tridactyla,NA,NA,mid chick rearing,peak,doy,194.397,daily,NA,NA,NA,NA,NA,NA,NA,mismatch=bird chick rearing midpoint - prey 55mm growth point
SET005,NA,year,1986,Rissa2,tridactyla,NA,NA,mid chick rearing,peak,doy,188.8935,daily,NA,NA,NA,NA,NA,NA,NA,mismatch=bird chick rearing midpoint - prey 55mm growth point
SET005,NA,year,1987,Rissa2,tridactyla,NA,NA,mid chick rearing,peak,doy,183.1803,daily,NA,NA,NA,NA,NA,NA,NA,mismatch=bird chick rearing midpoint - prey 55mm growth point
SET005,NA,year,1988,Rissa2,tridactyla,NA,NA,mid chick rearing,peak,doy,186.2381,daily,NA,NA,NA,NA,NA,NA,NA,mismatch=bird chick rearing midpoint - prey 55mm growth point
SET005,NA,year,1989,Rissa2,tridactyla,NA,NA,mid chick rearing,peak,doy,177.8367,daily,NA,NA,NA,NA,NA,NA,NA,mismatch=bird chick rearing midpoint - prey 55mm growth point
SET005,NA,year,1990,Rissa2,tridactyla,NA,NA,mid chick rearing,peak,doy,181.6119,daily,NA,NA,NA,NA,NA,NA,NA,mismatch=bird chick rearing midpoint - prey 55mm growth point
SET005,NA,year,1991,Rissa2,tridactyla,NA,NA,mid chick rearing,peak,doy,184.9961,daily,NA,NA,NA,NA,NA,NA,NA,mismatch=bird chick rearing midpoint - prey 55mm growth point
SET005,NA,year,1992,Rissa2,tridactyla,NA,NA,mid chick rearing,peak,doy,180.8311,daily,NA,NA,NA,NA,NA,NA,NA,mismatch=bird chick rearing midpoint - prey 55mm growth point
SET005,NA,year,1993,Rissa2,tridactyla,NA,NA,mid chick rearing,peak,doy,183.0785,daily,NA,NA,NA,NA,NA,NA,NA,mismatch=bird chick rearing midpoint - prey 55mm growth point
SET005,NA,year,1994,Rissa2,tridactyla,NA,NA,mid chick rearing,peak,doy,197.3493,daily,NA,NA,NA,NA,NA,NA,NA,mismatch=bird chick rearing midpoint - prey 55mm growth point
SET005,NA,year,1995,Rissa2,tridactyla,NA,NA,mid chick rearing,peak,doy,195.5882,daily,NA,NA,NA,NA,NA,NA,NA,mismatch=bird chick rearing midpoint - prey 55mm growth point
SET005,NA,year,1996,Rissa2,tridactyla,NA,NA,mid chick rearing,peak,doy,205.273,daily,NA,NA,NA,NA,NA,NA,NA,mismatch=bird chick rearing midpoint - prey 55mm growth point
SET005,NA,year,1997,Rissa2,tridactyla,NA,NA,mid chick rearing,peak,doy,189.462,daily,NA,NA,NA,NA,NA,NA,NA,mismatch=bird chick rearing midpoint - prey 55mm growth point
SET005,NA,year,1998,Rissa2,tridactyla,NA,NA,mid chick rearing,peak,doy,192.9487,daily,NA,NA,NA,NA,NA,NA,NA,mismatch=bird chick rearing midpoint - prey 55mm growth point
SET005,NA,year,1999,Rissa2,tridactyla,NA,NA,mid chick rearing,peak,doy,195.6063,daily,NA,NA,NA,NA,NA,NA,NA,mismatch=bird chick rearing midpoint - prey 55mm growth point
SET005,NA,year,2000,Rissa2,tridactyla,NA,NA,mid chick rearing,peak,doy,185.295,daily,NA,NA,NA,NA,NA,NA,NA,mismatch=bird chick rearing midpoint - prey 55mm growth point
SET005,NA,year,2001,Rissa2,tridactyla,NA,NA,mid chick rearing,peak,doy,196.403,daily,NA,NA,NA,NA,NA,NA,NA,mismatch=bird chick rearing midpoint - prey 55mm growth point
SET005,NA,year,2002,Rissa2,tridactyla,NA,NA,mid chick rearing,peak,doy,189.4001,daily,NA,NA,NA,NA,NA,NA,NA,mismatch=bird chick rearing midpoint - prey 55mm growth point
SET005,NA,year,2003,Rissa2,tridactyla,NA,NA,mid chick rearing,peak,doy,188.9561,daily,NA,NA,NA,NA,NA,NA,NA,mismatch=bird chick rearing midpoint - prey 55mm growth point
SET005,NA,year,2004,Rissa2,tridactyla,NA,NA,mid chick rearing,peak,doy,204.0309,daily,NA,NA,NA,NA,NA,NA,NA,mismatch=bird chick rearing midpoint - prey 55mm growth point
SET005,NA,year,2005,Rissa2,tridactyla,NA,NA,mid chick rearing,peak,doy,211.3127,daily,NA,NA,NA,NA,NA,NA,NA,mismatch=bird chick rearing midpoint - prey 55mm growth point
SET005,NA,year,2006,Rissa2,tridactyla,NA,NA,mid chick rearing,peak,doy,206.4742,daily,NA,NA,NA,NA,NA,NA,NA,mismatch=bird chick rearing midpoint - prey 55mm growth point
SET005,NA,year,1983,Uria,aalge,NA,NA,mid chick rearing,peak,doy,182.9503,daily,NA,NA,NA,NA,NA,NA,NA,mismatch=bird chick rearing midpoint - prey 55mm growth point
SET005,NA,year,1984,Uria,aalge,NA,NA,mid chick rearing,peak,doy,169.5155,daily,NA,NA,NA,NA,NA,NA,NA,mismatch=bird chick rearing midpoint - prey 55mm growth point
SET005,NA,year,1985,Uria,aalge,NA,NA,mid chick rearing,peak,doy,178.0308,daily,NA,NA,NA,NA,NA,NA,NA,mismatch=bird chick rearing midpoint - prey 55mm growth point
SET005,NA,year,1986,Uria,aalge,NA,NA,mid chick rearing,peak,doy,189.9808,daily,NA,NA,NA,NA,NA,NA,NA,mismatch=bird chick rearing midpoint - prey 55mm growth point
SET005,NA,year,1987,Uria,aalge,NA,NA,mid chick rearing,peak,doy,177.1568,daily,NA,NA,NA,NA,NA,NA,NA,mismatch=bird chick rearing midpoint - prey 55mm growth point
SET005,NA,year,1988,Uria,aalge,NA,NA,mid chick rearing,peak,doy,180.8006,daily,NA,NA,NA,NA,NA,NA,NA,mismatch=bird chick rearing midpoint - prey 55mm growth point
